filename: src/learn/lc/examples/earthquake-clean.data.txt
nsteps: 10000
alpha: 0.95
1	0.453125
2	0.546875
3	0.546875
4	0.546875
5	0.546875
6	0.546875
7	0.546875
8	0.453125
9	0.546875
10	0.453125
11	0.453125
12	0.453125
13	0.546875
14	0.453125
15	0.546875
16	0.546875
17	0.453125
18	0.546875
19	0.453125
20	0.453125
21	0.453125
22	0.546875
23	0.453125
24	0.546875
25	0.546875
26	0.453125
27	0.546875
28	0.453125
29	0.453125
30	0.546875
31	0.546875
32	0.546875
33	0.546875
34	0.546875
35	0.453125
36	0.453125
37	0.546875
38	0.46875
39	0.546875
40	0.546875
41	0.546875
42	0.546875
43	0.546875
44	0.90625
45	0.453125
46	0.546875
47	0.453125
48	0.453125
49	0.5625
50	0.453125
51	0.546875
52	0.546875
53	0.546875
54	0.546875
55	0.453125
56	0.546875
57	0.546875
58	0.546875
59	0.453125
60	0.453125
61	0.546875
62	0.546875
63	0.546875
64	0.546875
65	0.546875
66	0.546875
67	0.546875
68	0.453125
69	0.5625
70	0.5625
71	0.5625
72	0.5625
73	0.5625
74	0.5625
75	0.453125
76	0.5625
77	0.5625
78	0.453125
79	0.5625
80	0.5625
81	0.453125
82	0.546875
83	0.65625
84	0.65625
85	0.65625
86	0.546875
87	0.796875
88	0.796875
89	0.796875
90	0.796875
91	0.546875
92	0.546875
93	0.53125
94	0.546875
95	0.609375
96	0.609375
97	0.609375
98	0.546875
99	0.609375
100	0.609375
101	0.609375
102	0.546875
103	0.53125
104	0.546875
105	0.546875
106	0.546875
107	0.546875
108	0.546875
109	0.796875
110	0.796875
111	0.546875
112	0.859375
113	0.859375
114	0.859375
115	0.859375
116	0.859375
117	0.859375
118	0.859375
119	0.859375
120	0.859375
121	0.859375
122	0.859375
123	0.859375
124	0.859375
125	0.859375
126	0.859375
127	0.859375
128	0.859375
129	0.859375
130	0.859375
131	0.859375
132	0.859375
133	0.859375
134	0.859375
135	0.546875
136	0.546875
137	0.796875
138	0.796875
139	0.796875
140	0.796875
141	0.796875
142	0.796875
143	0.546875
144	0.9375
145	0.9375
146	0.9375
147	0.9375
148	0.9375
149	0.9375
150	0.9375
151	0.9375
152	0.9375
153	0.9375
154	0.9375
155	0.9375
156	0.9375
157	0.9375
158	0.9375
159	0.9375
160	0.9375
161	0.9375
162	0.9375
163	0.546875
164	0.75
165	0.5625
166	0.5625
167	0.5625
168	0.5625
169	0.5625
170	0.5625
171	0.5625
172	0.75
173	0.75
174	0.75
175	0.546875
176	0.546875
177	0.921875
178	0.921875
179	0.921875
180	0.921875
181	0.921875
182	0.921875
183	0.921875
184	0.921875
185	0.921875
186	0.921875
187	0.921875
188	0.921875
189	0.921875
190	0.921875
191	0.921875
192	0.921875
193	0.921875
194	0.921875
195	0.921875
196	0.921875
197	0.921875
198	0.921875
199	0.921875
200	0.921875
201	0.921875
202	0.921875
203	0.921875
204	0.921875
205	0.453125
206	0.90625
207	0.546875
208	0.90625
209	0.90625
210	0.90625
211	0.90625
212	0.5625
213	0.9375
214	0.9375
215	0.546875
216	0.546875
217	0.546875
218	0.546875
219	0.921875
220	0.921875
221	0.921875
222	0.921875
223	0.921875
224	0.921875
225	0.453125
226	0.875
227	0.875
228	0.875
229	0.875
230	0.875
231	0.875
232	0.875
233	0.875
234	0.875
235	0.875
236	0.875
237	0.875
238	0.875
239	0.875
240	0.5625
241	0.5625
242	0.5625
243	0.5625
244	0.875
245	0.5625
246	0.875
247	0.5625
248	0.5625
249	0.5625
250	0.78125
251	0.78125
252	0.78125
253	0.78125
254	0.78125
255	0.78125
256	0.78125
257	0.78125
258	0.5625
259	0.5625
260	0.875
261	0.875
262	0.875
263	0.875
264	0.875
265	0.875
266	0.875
267	0.875
268	0.875
269	0.875
270	0.875
271	0.875
272	0.875
273	0.875
274	0.875
275	0.875
276	0.875
277	0.5625
278	0.5625
279	0.9375
280	0.9375
281	0.9375
282	0.5625
283	0.890625
284	0.5625
285	0.5625
286	0.875
287	0.875
288	0.5625
289	0.5625
290	0.90625
291	0.90625
292	0.90625
293	0.90625
294	0.90625
295	0.5625
296	0.5625
297	0.9375
298	0.9375
299	0.9375
300	0.9375
301	0.9375
302	0.9375
303	0.5625
304	0.921875
305	0.921875
306	0.921875
307	0.921875
308	0.921875
309	0.921875
310	0.921875
311	0.921875
312	0.921875
313	0.921875
314	0.921875
315	0.921875
316	0.921875
317	0.921875
318	0.921875
319	0.921875
320	0.921875
321	0.921875
322	0.921875
323	0.5625
324	0.5625
325	0.5625
326	0.90625
327	0.5625
328	0.921875
329	0.921875
330	0.921875
331	0.921875
332	0.921875
333	0.921875
334	0.921875
335	0.921875
336	0.453125
337	0.453125
338	0.921875
339	0.921875
340	0.921875
341	0.921875
342	0.921875
343	0.921875
344	0.921875
345	0.921875
346	0.5625
347	0.5625
348	0.5625
349	0.90625
350	0.90625
351	0.90625
352	0.90625
353	0.90625
354	0.90625
355	0.90625
356	0.90625
357	0.90625
358	0.90625
359	0.90625
360	0.90625
361	0.90625
362	0.90625
363	0.578125
364	0.921875
365	0.921875
366	0.921875
367	0.921875
368	0.921875
369	0.921875
370	0.921875
371	0.921875
372	0.921875
373	0.921875
374	0.921875
375	0.921875
376	0.921875
377	0.921875
378	0.921875
379	0.921875
380	0.921875
381	0.921875
382	0.59375
383	0.59375
384	0.75
385	0.640625
386	0.640625
387	0.640625
388	0.75
389	0.828125
390	0.828125
391	0.828125
392	0.828125
393	0.59375
394	0.59375
395	0.59375
396	0.8125
397	0.609375
398	0.890625
399	0.890625
400	0.890625
401	0.5625
402	0.96875
403	0.96875
404	0.96875
405	0.96875
406	0.96875
407	0.96875
408	0.96875
409	0.96875
410	0.96875
411	0.96875
412	0.96875
413	0.484375
414	0.484375
415	0.484375
416	0.96875
417	0.96875
418	0.96875
419	0.96875
420	0.96875
421	0.96875
422	0.96875
423	0.96875
424	0.96875
425	0.96875
426	0.96875
427	0.96875
428	0.96875
429	0.96875
430	0.96875
431	0.96875
432	0.96875
433	0.96875
434	0.96875
435	0.96875
436	0.96875
437	0.96875
438	0.96875
439	0.96875
440	0.96875
441	0.96875
442	0.96875
443	0.96875
444	0.96875
445	0.96875
446	0.96875
447	0.96875
448	0.96875
449	0.96875
450	0.96875
451	0.96875
452	0.96875
453	0.96875
454	0.96875
455	0.96875
456	0.96875
457	0.96875
458	0.96875
459	0.96875
460	0.96875
461	0.96875
462	0.96875
463	0.96875
464	0.96875
465	0.96875
466	0.96875
467	0.96875
468	0.96875
469	0.96875
470	0.96875
471	0.96875
472	0.96875
473	0.96875
474	0.96875
475	0.96875
476	0.96875
477	0.96875
478	0.96875
479	0.96875
480	0.96875
481	0.96875
482	0.96875
483	0.96875
484	0.96875
485	0.96875
486	0.96875
487	0.96875
488	0.96875
489	0.96875
490	0.96875
491	0.96875
492	0.96875
493	0.96875
494	0.96875
495	0.96875
496	0.96875
497	0.96875
498	0.96875
499	0.96875
500	0.96875
501	0.96875
502	0.96875
503	0.96875
504	0.96875
505	0.96875
506	0.96875
507	0.96875
508	0.96875
509	0.96875
510	0.96875
511	0.96875
512	0.96875
513	0.96875
514	0.96875
515	0.96875
516	0.96875
517	0.96875
518	0.96875
519	0.96875
520	0.96875
521	0.96875
522	0.96875
523	0.96875
524	0.96875
525	0.96875
526	0.96875
527	0.5625
528	0.5625
529	0.5625
530	0.953125
531	0.953125
532	0.953125
533	0.953125
534	0.953125
535	0.953125
536	0.953125
537	0.953125
538	0.453125
539	0.953125
540	0.953125
541	0.953125
542	0.953125
543	0.953125
544	0.953125
545	0.953125
546	0.953125
547	0.953125
548	0.953125
549	0.953125
550	0.953125
551	0.953125
552	0.953125
553	0.953125
554	0.953125
555	0.953125
556	0.953125
557	0.953125
558	0.953125
559	0.953125
560	0.953125
561	0.953125
562	0.953125
563	0.953125
564	0.953125
565	0.953125
566	0.953125
567	0.953125
568	0.953125
569	0.953125
570	0.953125
571	0.953125
572	0.953125
573	0.953125
574	0.953125
575	0.953125
576	0.953125
577	0.953125
578	0.953125
579	0.953125
580	0.953125
581	0.953125
582	0.953125
583	0.953125
584	0.953125
585	0.953125
586	0.953125
587	0.953125
588	0.953125
589	0.953125
590	0.953125
591	0.953125
592	0.953125
593	0.953125
594	0.953125
595	0.953125
596	0.953125
597	0.953125
598	0.953125
599	0.953125
600	0.953125
601	0.953125
602	0.953125
603	0.953125
604	0.953125
605	0.953125
606	0.953125
607	0.953125
608	0.953125
609	0.953125
610	0.953125
611	0.953125
612	0.953125
613	0.953125
614	0.453125
615	0.90625
616	0.90625
617	0.90625
618	0.90625
619	0.90625
620	0.90625
621	0.90625
622	0.90625
623	0.90625
624	0.90625
625	0.609375
626	0.609375
627	0.609375
628	0.90625
629	0.90625
630	0.90625
631	0.90625
632	0.90625
633	0.90625
634	0.90625
635	0.90625
636	0.59375
637	0.921875
638	0.59375
639	0.59375
640	0.59375
641	0.921875
642	0.921875
643	0.921875
644	0.921875
645	0.640625
646	0.640625
647	0.875
648	0.875
649	0.6875
650	0.6875
651	0.6875
652	0.6875
653	0.6875
654	0.796875
655	0.796875
656	0.8125
657	0.8125
658	0.8125
659	0.8125
660	0.8125
661	0.8125
662	0.8125
663	0.8125
664	0.8125
665	0.8125
666	0.8125
667	0.8125
668	0.75
669	0.75
670	0.75
671	0.75
672	0.75
673	0.75
674	0.75
675	0.734375
676	0.734375
677	0.734375
678	0.734375
679	0.734375
680	0.734375
681	0.796875
682	0.875
683	0.875
684	0.875
685	0.875
686	0.875
687	0.875
688	0.875
689	0.875
690	0.875
691	0.875
692	0.875
693	0.875
694	0.875
695	0.875
696	0.875
697	0.875
698	0.875
699	0.875
700	0.875
701	0.875
702	0.875
703	0.609375
704	0.890625
705	0.890625
706	0.890625
707	0.890625
708	0.890625
709	0.890625
710	0.890625
711	0.890625
712	0.890625
713	0.890625
714	0.65625
715	0.828125
716	0.828125
717	0.65625
718	0.90625
719	0.90625
720	0.90625
721	0.609375
722	0.890625
723	0.890625
724	0.890625
725	0.890625
726	0.65625
727	0.65625
728	0.65625
729	0.65625
730	0.890625
731	0.890625
732	0.890625
733	0.65625
734	0.65625
735	0.65625
736	0.65625
737	0.65625
738	0.890625
739	0.890625
740	0.890625
741	0.75
742	0.890625
743	0.890625
744	0.890625
745	0.890625
746	0.890625
747	0.890625
748	0.890625
749	0.890625
750	0.75
751	0.75
752	0.890625
753	0.890625
754	0.890625
755	0.890625
756	0.890625
757	0.890625
758	0.890625
759	0.890625
760	0.890625
761	0.890625
762	0.65625
763	0.65625
764	0.890625
765	0.890625
766	0.890625
767	0.890625
768	0.890625
769	0.890625
770	0.890625
771	0.890625
772	0.890625
773	0.890625
774	0.890625
775	0.890625
776	0.890625
777	0.75
778	0.75
779	0.75
780	0.75
781	0.75
782	0.890625
783	0.75
784	0.875
785	0.875
786	0.875
787	0.875
788	0.875
789	0.875
790	0.875
791	0.875
792	0.875
793	0.875
794	0.875
795	0.875
796	0.875
797	0.875
798	0.875
799	0.875
800	0.875
801	0.875
802	0.796875
803	0.796875
804	0.796875
805	0.796875
806	0.796875
807	0.828125
808	0.828125
809	0.828125
810	0.828125
811	0.828125
812	0.828125
813	0.828125
814	0.828125
815	0.828125
816	0.828125
817	0.828125
818	0.828125
819	0.828125
820	0.828125
821	0.875
822	0.875
823	0.875
824	0.875
825	0.875
826	0.875
827	0.875
828	0.875
829	0.875
830	0.875
831	0.875
832	0.875
833	0.875
834	0.875
835	0.875
836	0.875
837	0.875
838	0.875
839	0.890625
840	0.890625
841	0.890625
842	0.890625
843	0.890625
844	0.890625
845	0.890625
846	0.890625
847	0.890625
848	0.75
849	0.75
850	0.75
851	0.75
852	0.75
853	0.75
854	0.75
855	0.75
856	0.75
857	0.75
858	0.890625
859	0.890625
860	0.890625
861	0.890625
862	0.890625
863	0.890625
864	0.890625
865	0.890625
866	0.890625
867	0.890625
868	0.890625
869	0.890625
870	0.890625
871	0.890625
872	0.890625
873	0.890625
874	0.890625
875	0.890625
876	0.75
877	0.75
878	0.875
879	0.875
880	0.875
881	0.875
882	0.796875
883	0.796875
884	0.796875
885	0.796875
886	0.828125
887	0.828125
888	0.828125
889	0.859375
890	0.859375
891	0.859375
892	0.859375
893	0.859375
894	0.859375
895	0.890625
896	0.890625
897	0.890625
898	0.890625
899	0.890625
900	0.890625
901	0.890625
902	0.890625
903	0.796875
904	0.796875
905	0.796875
906	0.796875
907	0.796875
908	0.796875
909	0.796875
910	0.796875
911	0.796875
912	0.796875
913	0.796875
914	0.796875
915	0.796875
916	0.796875
917	0.890625
918	0.890625
919	0.796875
920	0.796875
921	0.796875
922	0.796875
923	0.953125
924	0.953125
925	0.953125
926	0.953125
927	0.953125
928	0.953125
929	0.953125
930	0.953125
931	0.953125
932	0.953125
933	0.953125
934	0.953125
935	0.953125
936	0.953125
937	0.953125
938	0.953125
939	0.953125
940	0.953125
941	0.953125
942	0.953125
943	0.953125
944	0.953125
945	0.953125
946	0.953125
947	0.953125
948	0.953125
949	0.953125
950	0.953125
951	0.65625
952	0.90625
953	0.90625
954	0.90625
955	0.90625
956	0.90625
957	0.90625
958	0.90625
959	0.90625
960	0.90625
961	0.90625
962	0.75
963	0.890625
964	0.890625
965	0.890625
966	0.890625
967	0.890625
968	0.890625
969	0.890625
970	0.890625
971	0.75
972	0.75
973	0.75
974	0.75
975	0.75
976	0.75
977	0.890625
978	0.890625
979	0.890625
980	0.796875
981	0.796875
982	0.96875
983	0.96875
984	0.96875
985	0.96875
986	0.96875
987	0.96875
988	0.96875
989	0.96875
990	0.96875
991	0.96875
992	0.96875
993	0.96875
994	0.96875
995	0.96875
996	0.96875
997	0.96875
998	0.96875
999	0.96875
1000	0.96875
1001	0.96875
1002	0.96875
1003	0.96875
1004	0.96875
1005	0.96875
1006	0.96875
1007	0.96875
1008	0.96875
1009	0.96875
1010	0.96875
1011	0.96875
1012	0.96875
1013	0.96875
1014	0.96875
1015	0.96875
1016	0.96875
1017	0.96875
1018	0.96875
1019	0.96875
1020	0.96875
1021	0.96875
1022	0.609375
1023	0.609375
1024	0.96875
1025	0.96875
1026	0.96875
1027	0.96875
1028	0.96875
1029	0.96875
1030	0.96875
1031	0.96875
1032	0.96875
1033	0.96875
1034	0.96875
1035	0.96875
1036	0.96875
1037	0.96875
1038	0.96875
1039	0.96875
1040	0.96875
1041	0.96875
1042	0.96875
1043	0.96875
1044	0.96875
1045	0.96875
1046	0.96875
1047	0.96875
1048	0.96875
1049	0.96875
1050	0.96875
1051	0.96875
1052	0.96875
1053	0.96875
1054	0.96875
1055	0.96875
1056	0.96875
1057	0.96875
1058	0.96875
1059	0.96875
1060	0.96875
1061	0.96875
1062	0.96875
